repayment_id,loan_id,installment_no,due_date,paid_amount,missed_flag,days_past_due
R400543,L200084,9,2026-05-15,1592.32,0,0
R400544,L200084,10,2026-06-15,1621.07,0,5
R400545,L200085,1,2026-01-11,986.23,0,1
R400546,L200085,2,2026-02-11,1012.66,0,5
R400547,L200085,3,2026-03-11,937.33,0,3
R400548,L200085,4,2026-04-11,947.06,0,0
R400549,L200085,5,2026-05-11,895.44,0,2
R400550,L200085,6,2026-06-11,1004.5,0,2
R400551,L200086,1,2026-05-28,6007.79,0,0
R400552,L200086,2,2026-06-28,6040.09,0,0
R400553,L200087,1,2025-12-27,1140.93,0,6
R400554,L200087,2,2026-01-27,1083.11,0,3
R400555,L200087,3,2026-02-27,1158.2,0,1
R400556,L200087,4,2026-03-27,1007.75,0,3
R400557,L200087,5,2026-04-27,1102.82,0,1
R400558,L200087,6,2026-05-27,1088.33,0,3
R400559,L200087,7,2026-06-27,1058.7,0,2
R400560,L200088,1,2026-04-29,907.3,0,6
R400561,L200088,2,2026-05-29,858.7,0,1
R400562,L200088,3,2026-06-29,957.54,0,3
R400563,L200089,1,2025-09-14,48368.19,0,4
R400564,L200089,2,2025-10-14,52680.04,0,4
R400565,L200089,3,2025-11-14,51220.16,0,0
R400566,L200089,4,2025-12-14,51240.01,0,2
R400567,L200089,5,2026-01-14,45427.31,0,1
R400568,L200089,6,2026-02-14,49509.64,0,5
R400569,L200089,7,2026-03-14,45402.44,0,4
R400570,L200089,8,2026-04-14,45674.57,0,6
R400571,L200089,9,2026-05-14,52704.89,0,1
R400572,L200089,10,2026-06-14,51651.78,0,4
R400573,L200090,1,2026-01-14,7112.94,0,1
R400574,L200090,2,2026-02-14,7520.19,0,1
R400575,L200090,3,2026-03-14,,1,43
R400576,L200090,4,2026-04-14,7383.48,0,0
R400577,L200090,5,2026-05-14,7387.66,0,2
R400578,L200090,6,2026-06-14,7266.58,0,4
R400579,L200091,1,2026-03-27,14025.46,0,1
R400580,L200091,2,2026-04-27,13361.6,0,1
R400581,L200091,3,2026-05-27,12920.76,0,2
R400582,L200091,4,2026-06-27,13074.89,0,5
R400583,L200092,1,2026-05-10,390.09,0,3
R400584,L200092,2,2026-06-10,349.5,0,6
R400585,L200093,1,2026-05-09,1080.37,0,5
R400586,L200093,2,2026-06-09,1174.74,0,2
R400587,L200094,1,2026-06-02,6986.81,0,6
R400588,L200095,1,2025-08-09,6345.21,0,6
R400589,L200095,2,2025-09-09,5640.24,0,2
R400590,L200095,3,2025-10-09,,1,32
R400591,L200095,4,2025-11-09,6036.61,0,5
R400592,L200095,5,2025-12-09,6183.94,0,1
R400593,L200095,6,2026-01-09,6321.04,0,3
R400594,L200095,7,2026-02-09,5835.45,0,4
R400595,L200095,8,2026-03-09,5987.91,0,1
R400596,L200095,9,2026-04-09,6138.97,0,3
R400597,L200095,10,2026-05-09,6017.53,0,4
R400598,L200095,11,2026-06-09,5954.74,0,1
R400599,L200096,1,2025-08-23,5748.72,0,2
R400600,L200096,2,2025-09-23,5452.25,0,6
R400601,L200096,3,2025-10-23,5273.56,0,3
R400602,L200096,4,2025-11-23,4980.63,0,6
R400603,L200096,5,2025-12-23,5238.38,0,2
R400604,L200096,6,2026-01-23,5700.14,0,6
R400605,L200096,7,2026-02-23,5282.56,0,6
R400606,L200096,8,2026-03-23,5628.39,0,1
R400607,L200096,9,2026-04-23,5225.81,0,0
R400608,L200096,10,2026-05-23,5246.92,0,3
R400609,L200096,11,2026-06-23,5196.1,0,1
R400610,L200097,1,2025-08-14,36656.55,0,1
R400611,L200097,2,2025-09-14,40750.58,0,4
R400612,L200097,3,2025-10-14,36730.61,0,3
R400613,L200097,4,2025-11-14,39530.12,0,2
R400614,L200097,5,2025-12-14,38348.49,0,4
R400615,L200097,6,2026-01-14,38162.47,0,6
R400616,L200097,7,2026-02-14,,1,85
R400617,L200097,8,2026-03-14,38876.62,0,1
R400618,L200097,9,2026-04-14,40428.73,0,6
R400619,L200097,10,2026-05-14,36467.69,0,0
R400620,L200097,11,2026-06-14,37488.47,0,6
R400621,L200098,1,2026-06-26,9894.14,0,5
R400622,L200099,1,2025-08-03,8775.82,0,4
R400623,L200099,2,2025-09-03,8141.16,0,6
R400624,L200099,3,2025-10-03,7770.74,0,4
R400625,L200099,4,2025-11-03,7842.3,0,0
R400626,L200099,5,2025-12-03,7931.07,0,5
R400627,L200099,6,2026-01-03,7862.75,0,2
R400628,L200099,7,2026-02-03,8139.15,0,5
R400629,L200099,8,2026-03-03,7832.93,0,3
R400630,L200099,9,2026-04-03,,1,69
R400631,L200099,10,2026-05-03,7855.16,0,4
R400632,L200099,11,2026-06-03,8474.47,0,4
R400633,L200099,12,2026-07-03,8430.39,0,1
R400634,L200100,1,2025-11-13,1567.63,0,5
R400635,L200100,2,2025-12-13,1571.43,0,6
R400636,L200100,3,2026-01-13,,1,36
R400637,L200100,4,2026-02-13,1468.22,0,4
R400638,L200100,5,2026-03-13,1616.97,0,0
R400639,L200100,6,2026-04-13,1505.94,0,6
R400640,L200100,7,2026-05-13,1632.61,0,6
R400641,L200100,8,2026-06-13,1465.04,0,6
R400642,L200101,1,2025-11-16,,1,42
R400643,L200101,2,2025-12-16,33562.39,0,6
R400644,L200101,3,2026-01-16,32719.56,0,6
R400645,L200101,4,2026-02-16,32287.5,0,4
R400646,L200101,5,2026-03-16,36571.31,0,4
R400647,L200101,6,2026-04-16,34416.76,0,6
R400648,L200101,7,2026-05-16,33034.44,0,4
R400649,L200101,8,2026-06-16,34687.1,0,2
R400650,L200102,1,2026-04-17,5237.87,0,5
R400651,L200102,2,2026-05-17,4820.49,0,1
R400652,L200102,3,2026-06-17,5141.49,0,6
R400653,L200103,1,2026-04-18,10891.32,0,4
R400654,L200103,2,2026-05-18,9810.88,0,2
R400655,L200103,3,2026-06-18,10238.48,0,6
R400656,L200104,1,2026-02-20,2247.17,0,6
R400657,L200104,2,2026-03-20,2103.87,0,1
R400658,L200104,3,2026-04-20,2231.6,0,6
R400659,L200104,4,2026-05-20,2151.27,0,5
R400660,L200104,5,2026-06-20,2141.27,0,4
R400661,L200105,1,2026-06-20,16576.7,0,4
R400662,L200106,1,2026-07-24,4109.41,0,4
R400663,L200107,1,2026-05-20,1145.86,0,2
R400664,L200107,2,2026-06-20,1057.79,0,6
R400665,L200108,1,2025-09-13,7387.44,0,6
R400666,L200108,2,2025-10-13,7189.68,0,3
R400667,L200108,3,2025-11-13,8297.75,0,2
R400668,L200108,4,2025-12-13,7721.94,0,0
R400669,L200108,5,2026-01-13,7540.58,0,1
R400670,L200108,6,2026-02-13,8009.76,0,2
R400671,L200108,7,2026-03-13,7202.56,0,5
R400672,L200108,8,2026-04-13,,1,90
R400673,L200108,9,2026-05-13,7844.04,0,1
R400674,L200108,10,2026-06-13,8051.41,0,5
R400675,L200109,1,2026-01-16,1842.74,0,0
R400676,L200109,2,2026-02-16,1921.56,0,6
R400677,L200109,3,2026-03-16,1821.51,0,0
R400678,L200109,4,2026-04-16,1819.93,0,0
R400679,L200109,5,2026-05-16,1889.25,0,2
R400680,L200109,6,2026-06-16,1718.36,0,3
R400681,L200110,1,2026-01-16,335.06,0,4
R400682,L200110,2,2026-02-16,324.4,0,5
R400683,L200110,3,2026-03-16,333.6,0,3
R400684,L200110,4,2026-04-16,320.25,0,3
R400685,L200110,5,2026-05-16,,1,46
R400686,L200110,6,2026-06-16,322.27,0,0
R400687,L200111,1,2025-09-04,1554.86,0,3
R400688,L200111,2,2025-10-04,1449.57,0,4
R400689,L200111,3,2025-11-04,1418.27,0,0
R400690,L200111,4,2025-12-04,,1,87
R400691,L200111,5,2026-01-04,1389.17,0,3
R400692,L200111,6,2026-02-04,1422.25,0,2
R400693,L200111,7,2026-03-04,1496.26,0,1
R400694,L200111,8,2026-04-04,1400.88,0,3
R400695,L200111,9,2026-05-04,1346.21,0,6
R400696,L200111,10,2026-06-04,1562.04,0,1
R400697,L200111,11,2026-07-04,1447.2,0,0
R400698,L200112,1,2026-05-04,4499.95,0,0
R400699,L200112,2,2026-06-04,4777.03,0,2
R400700,L200113,1,2025-08-06,2758.49,0,0
R400701,L200113,2,2025-09-06,,1,78
R400702,L200113,3,2025-10-06,,1,65
R400703,L200113,4,2025-11-06,2964.31,0,0
R400704,L200113,5,2025-12-06,,1,68
R400705,L200113,6,2026-01-06,3066.53,0,1
R400706,L200113,7,2026-02-06,2732.36,0,0
R400707,L200113,8,2026-03-06,2680.49,0,4
R400708,L200113,9,2026-04-06,2989.38,0,6
R400709,L200113,10,2026-05-06,2853.3,0,6
R400710,L200113,11,2026-06-06,3023.49,0,6
R400711,L200114,1,2026-06-01,701.81,0,4
R400712,L200114,2,2026-07-01,697.31,0,4
R400713,L200115,1,2026-07-27,1172.3,0,2
R400714,L200116,1,2025-10-10,,1,43
R400715,L200116,2,2025-11-10,28365.62,0,2
R400716,L200116,3,2025-12-10,25815.08,0,0
R400717,L200116,4,2026-01-10,27462.96,0,5
R400718,L200116,5,2026-02-10,28134.07,0,0
R400719,L200116,6,2026-03-10,26377.36,0,2
R400720,L200116,7,2026-04-10,,1,91
R400721,L200116,8,2026-05-10,28940.51,0,3
R400722,L200116,9,2026-06-10,28427.37,0,2
R400723,L200117,1,2026-04-27,1483.58,0,5
R400724,L200117,2,2026-05-27,1562.15,0,4
R400725,L200117,3,2026-06-27,1486.74,0,0
R400726,L200118,1,2026-05-04,2985.92,0,1
R400727,L200118,2,2026-06-04,3035.66,0,1
R400728,L200119,1,2025-08-21,7577.14,0,1
R400729,L200119,2,2025-09-21,7296.66,0,2
R400730,L200119,3,2025-10-21,7622.3,0,5
R400731,L200119,4,2025-11-21,6698.43,0,0
R400732,L200119,5,2025-12-21,7362.48,0,4
R400733,L200119,6,2026-01-21,7243.23,0,1
R400734,L200119,7,2026-02-21,,1,46
R400735,L200119,8,2026-03-21,6903.63,0,4
R400736,L200119,9,2026-04-21,7390.98,0,3
R400737,L200119,10,2026-05-21,6674.03,0,1
R400738,L200119,11,2026-06-21,7025.02,0,5
R400739,L200120,1,2025-12-13,713.34,0,6
R400740,L200120,2,2026-01-13,722.5,0,4
R400741,L200120,3,2026-02-13,699.41,0,0
R400742,L200120,4,2026-03-13,753.77,0,1
R400743,L200120,5,2026-04-13,740.61,0,6
R400744,L200120,6,2026-05-13,730.29,0,2
R400745,L200120,7,2026-06-13,787.25,0,6
R400746,L200121,1,2025-08-17,,1,37
R400747,L200121,2,2025-09-17,2837.02,0,4
R400748,L200121,3,2025-10-17,2903.85,0,6
R400749,L200121,4,2025-11-17,2641.85,0,1
R400750,L200121,5,2025-12-17,2712.66,0,4
R400751,L200121,6,2026-01-17,2627.9,0,4
R400752,L200121,7,2026-02-17,,1,50
R400753,L200121,8,2026-03-17,2672.64,0,2
R400754,L200121,9,2026-04-17,,1,59
R400755,L200121,10,2026-05-17,2892.66,0,4
R400756,L200121,11,2026-06-17,2715.16,0,1
R400757,L200122,1,2025-12-15,2331.66,0,3
R400758,L200122,2,2026-01-15,2370.19,0,5
R400759,L200122,3,2026-02-15,2371.29,0,5
R400760,L200122,4,2026-03-15,2211.57,0,3
R400761,L200122,5,2026-04-15,2072.36,0,4
R400762,L200122,6,2026-05-15,2338.73,0,1
R400763,L200122,7,2026-06-15,2202.28,0,3
R400764,L200123,1,2025-11-03,11260.78,0,6
R400765,L200123,2,2025-12-03,10746.44,0,3
R400766,L200123,3,2026-01-03,10428.31,0,6
R400767,L200123,4,2026-02-03,10430.21,0,4
R400768,L200123,5,2026-03-03,11398.57,0,4
R400769,L200123,6,2026-04-03,11535.94,0,2
R400770,L200123,7,2026-05-03,10980.41,0,5
R400771,L200123,8,2026-06-03,11454.63,0,5
R400772,L200123,9,2026-07-03,10909.41,0,0
R400773,L200124,1,2026-07-20,1161.77,0,0
R400774,L200125,1,2025-10-02,7046.45,0,2
R400775,L200125,2,2025-11-02,6523.88,0,0
R400776,L200125,3,2025-12-02,7097.04,0,1
R400777,L200125,4,2026-01-02,6978.98,0,0
R400778,L200125,5,2026-02-02,6958.45,0,1
R400779,L200125,6,2026-03-02,6466.96,0,3
R400780,L200125,7,2026-04-02,6516.19,0,0
R400781,L200125,8,2026-05-02,7299.19,0,3
R400782,L200125,9,2026-06-02,7318.25,0,2
R400783,L200125,10,2026-07-02,7024.24,0,2
R400784,L200126,1,2026-03-02,2421.56,0,1
R400785,L200126,2,2026-04-02,2322.6,0,2
R400786,L200126,3,2026-05-02,2200.78,0,6
R400787,L200126,4,2026-06-02,2187.71,0,5
R400788,L200127,1,2026-01-13,2831.71,0,6
R400789,L200127,2,2026-02-13,2746.21,0,2
R400790,L200127,3,2026-03-13,2617.14,0,2
R400791,L200127,4,2026-04-13,2870.6,0,1
R400792,L200127,5,2026-05-13,2902.18,0,0
R400793,L200127,6,2026-06-13,2848.96,0,5
R400794,L200128,1,2026-03-17,2488.79,0,2
R400795,L200128,2,2026-04-17,2752.22,0,3
R400796,L200128,3,2026-05-17,2695.14,0,0
R400797,L200128,4,2026-06-17,2716.25,0,4
R400798,L200129,1,2026-03-12,2748.26,0,3
R400799,L200129,2,2026-04-12,,1,50
R400800,L200129,3,2026-05-12,2983.53,0,5
R400801,L200129,4,2026-06-12,3035.11,0,0
R400802,L200130,1,2025-10-09,4460.51,0,6
R400803,L200130,2,2025-11-09,4440.99,0,2
R400804,L200130,3,2025-12-09,4157.26,0,0
R400805,L200130,4,2026-01-09,4232.51,0,4
R400806,L200130,5,2026-02-09,3967.34,0,4
R400807,L200130,6,2026-03-09,4047.65,0,1
R400808,L200130,7,2026-04-09,4270.4,0,4
R400809,L200130,8,2026-05-09,3987.93,0,3
R400810,L200130,9,2026-06-09,4493.27,0,4
R400811,L200131,1,2025-09-28,1890.5,0,3
R400812,L200131,2,2025-10-28,1854.15,0,4
R400813,L200131,3,2025-11-28,1949.07,0,6
R400814,L200131,4,2025-12-28,1898.41,0,1
R400815,L200131,5,2026-01-28,1767.15,0,3
R400816,L200131,6,2026-02-28,1858.79,0,2
R400817,L200131,7,2026-03-28,1963.5,0,3
R400818,L200131,8,2026-04-28,1929.82,0,5
R400819,L200131,9,2026-05-28,1990.84,0,4
R400820,L200131,10,2026-06-28,1941.95,0,6
R400821,L200132,1,2026-05-18,43060.6,0,1
R400822,L200132,2,2026-06-18,44827.07,0,2
R400823,L200133,1,2026-04-21,,1,38
R400824,L200133,2,2026-05-21,4443.35,0,1
R400825,L200133,3,2026-06-21,,1,66
R400826,L200134,1,2025-10-17,24140.9,0,1
R400827,L200134,2,2025-11-17,27765.61,0,2
R400828,L200134,3,2025-12-17,24969.39,0,6
R400829,L200134,4,2026-01-17,27328.5,0,0
R400830,L200134,5,2026-02-17,24994.76,0,2
R400831,L200134,6,2026-03-17,27678.56,0,6
R400832,L200134,7,2026-04-17,24948.31,0,4
R400833,L200134,8,2026-05-17,,1,81
R400834,L200134,9,2026-06-17,24307.85,0,3
R400835,L200135,1,2025-09-02,1929.82,0,1
R400836,L200135,2,2025-10-02,1937.35,0,0
R400837,L200135,3,2025-11-02,1921.73,0,3
R400838,L200135,4,2025-12-02,2038.49,0,3
R400839,L200135,5,2026-01-02,1900.86,0,5
R400840,L200135,6,2026-02-02,2129.92,0,6
R400841,L200135,7,2026-03-02,1921.71,0,5
R400842,L200135,8,2026-04-02,1902.19,0,2
R400843,L200135,9,2026-05-02,2001.36,0,2
R400844,L200135,10,2026-06-02,1935.7,0,2
R400845,L200135,11,2026-07-02,2172.3,0,0
R400846,L200136,1,2025-12-12,13985.99,0,0
R400847,L200136,2,2026-01-12,,1,88
R400848,L200136,3,2026-02-12,,1,50
R400849,L200136,4,2026-03-12,14363.76,0,4
R400850,L200136,5,2026-04-12,12761.7,0,3
R400851,L200136,6,2026-05-12,14040.1,0,5
R400852,L200136,7,2026-06-12,14030.0,0,4
R400853,L200137,1,2026-01-10,8803.57,0,0
R400854,L200137,2,2026-02-10,7963.43,0,0
R400855,L200137,3,2026-03-10,7898.59,0,3
R400856,L200137,4,2026-04-10,7990.29,0,6
R400857,L200137,5,2026-05-10,8346.93,0,1
R400858,L200137,6,2026-06-10,7698.08,0,4
R400859,L200138,1,2025-09-20,26866.79,0,0
R400860,L200138,2,2025-10-20,,1,79
R400861,L200138,3,2025-11-20,24952.7,0,6
R400862,L200138,4,2025-12-20,23743.68,0,2
R400863,L200138,5,2026-01-20,26529.49,0,6
R400864,L200138,6,2026-02-20,25927.94,0,1
R400865,L200138,7,2026-03-20,25621.84,0,6
R400866,L200138,8,2026-04-20,25106.85,0,3
R400867,L200138,9,2026-05-20,25782.72,0,0
R400868,L200138,10,2026-06-20,25451.87,0,4
R400869,L200139,1,2025-08-09,6228.3,0,4
R400870,L200139,2,2025-09-09,6466.78,0,1
R400871,L200139,3,2025-10-09,6285.68,0,2
R400872,L200139,4,2025-11-09,6093.02,0,1
R400873,L200139,5,2025-12-09,6565.84,0,4
R400874,L200139,6,2026-01-09,6471.67,0,5
R400875,L200139,7,2026-02-09,6461.68,0,5
R400876,L200139,8,2026-03-09,5878.38,0,0
R400877,L200139,9,2026-04-09,6007.73,0,6
R400878,L200139,10,2026-05-09,6304.44,0,0
R400879,L200139,11,2026-06-09,6192.66,0,4
R400880,L200140,1,2025-08-09,11480.94,0,6
R400881,L200140,2,2025-09-09,10828.81,0,2
R400882,L200140,3,2025-10-09,11916.41,0,3
R400883,L200140,4,2025-11-09,11099.89,0,4
R400884,L200140,5,2025-12-09,11313.99,0,3
R400885,L200140,6,2026-01-09,11454.24,0,1
R400886,L200140,7,2026-02-09,10970.63,0,5
R400887,L200140,8,2026-03-09,11558.16,0,2
R400888,L200140,9,2026-04-09,11856.41,0,6
R400889,L200140,10,2026-05-09,11209.81,0,4
R400890,L200140,11,2026-06-09,11135.82,0,1
R400891,L200141,1,2025-10-15,3261.49,0,1
R400892,L200141,2,2025-11-15,3270.64,0,1
R400893,L200141,3,2025-12-15,3330.34,0,3
R400894,L200141,4,2026-01-15,3134.54,0,6
R400895,L200141,5,2026-02-15,3075.85,0,2
R400896,L200141,6,2026-03-15,2926.3,0,6
R400897,L200141,7,2026-04-15,3196.72,0,6
R400898,L200141,8,2026-05-15,3066.06,0,5
R400899,L200141,9,2026-06-15,3154.3,0,4
R400900,L200142,1,2026-05-08,,1,66
R400901,L200142,2,2026-06-08,3451.62,0,1
R400902,L200143,1,2026-04-25,5126.32,0,2
R400903,L200143,2,2026-05-25,5188.26,0,4
R400904,L200143,3,2026-06-25,5443.06,0,0
R400905,L200144,1,2025-12-21,71528.86,0,3
R400906,L200144,2,2026-01-21,77509.6,0,6
R400907,L200144,3,2026-02-21,80302.26,0,1
R400908,L200144,4,2026-03-21,79014.9,0,3
R400909,L200144,5,2026-04-21,70502.49,0,3
R400910,L200144,6,2026-05-21,80127.92,0,5
R400911,L200144,7,2026-06-21,76526.49,0,3
R400912,L200145,1,2026-06-12,1617.21,0,6
R400913,L200146,1,2025-12-13,16436.79,0,1
R400914,L200146,2,2026-01-13,15944.48,0,4
R400915,L200146,3,2026-02-13,16359.41,0,5
R400916,L200146,4,2026-03-13,16883.14,0,4
R400917,L200146,5,2026-04-13,,1,58
R400918,L200146,6,2026-05-13,17847.0,0,6
R400919,L200146,7,2026-06-13,15769.26,0,1
R400920,L200147,1,2025-11-28,39301.89,0,1
R400921,L200147,2,2025-12-28,42069.74,0,3
R400922,L200147,3,2026-01-28,,1,73
R400923,L200147,4,2026-02-28,43925.73,0,2
R400924,L200147,5,2026-03-28,39823.75,0,3
R400925,L200147,6,2026-04-28,43926.53,0,6
R400926,L200147,7,2026-05-28,38983.52,0,2
R400927,L200147,8,2026-06-28,41653.81,0,0
R400928,L200148,1,2025-11-24,,1,95
R400929,L200148,2,2025-12-24,,1,66
R400930,L200148,3,2026-01-24,3981.35,0,0
R400931,L200148,4,2026-02-24,3916.93,0,5
R400932,L200148,5,2026-03-24,4440.89,0,1
R400933,L200148,6,2026-04-24,4104.66,0,1
R400934,L200148,7,2026-05-24,3818.58,0,2
R400935,L200148,8,2026-06-24,,1,98
R400936,L200149,1,2026-01-30,11947.09,0,3
R400937,L200149,2,2026-02-28,12493.02,0,5
R400938,L200149,3,2026-03-30,12261.6,0,1
R400939,L200149,4,2026-04-30,13541.06,0,6
R400940,L200149,5,2026-05-30,13408.59,0,1
R400941,L200149,6,2026-06-30,,1,41
R400942,L200150,1,2026-07-29,1100.14,0,3
R400943,L200151,1,2026-04-09,1157.42,0,3
R400944,L200151,2,2026-05-09,1097.82,0,4
R400945,L200151,3,2026-06-09,1204.86,0,5
R400946,L200152,1,2026-03-17,29558.21,0,2
R400947,L200152,2,2026-04-17,30505.38,0,6
R400948,L200152,3,2026-05-17,30431.76,0,1
R400949,L200152,4,2026-06-17,29570.36,0,0
R400950,L200153,1,2026-04-02,5018.86,0,6
R400951,L200153,2,2026-05-02,4941.59,0,4
R400952,L200153,3,2026-06-02,,1,76
R400953,L200153,4,2026-07-02,5372.06,0,0
R400954,L200154,1,2025-12-11,1302.22,0,6
R400955,L200154,2,2026-01-11,1392.61,0,1
R400956,L200154,3,2026-02-11,,1,69
R400957,L200154,4,2026-03-11,1250.11,0,1
R400958,L200154,5,2026-04-11,1321.39,0,1
R400959,L200154,6,2026-05-11,1276.75,0,5
R400960,L200154,7,2026-06-11,1314.78,0,3
R400961,L200155,1,2026-04-02,18462.3,0,1
R400962,L200155,2,2026-05-02,18692.69,0,2
R400963,L200155,3,2026-06-02,17594.58,0,0
R400964,L200155,4,2026-07-02,17683.8,0,3
R400965,L200156,1,2025-09-03,4058.63,0,0
R400966,L200156,2,2025-10-03,3592.65,0,3
R400967,L200156,3,2025-11-03,3792.83,0,5
R400968,L200156,4,2025-12-03,3874.8,0,4
R400969,L200156,5,2026-01-03,4044.81,0,1
R400970,L200156,6,2026-02-03,3576.92,0,3
R400971,L200156,7,2026-03-03,3686.45,0,2
R400972,L200156,8,2026-04-03,3588.99,0,2
R400973,L200156,9,2026-05-03,3707.08,0,4
R400974,L200156,10,2026-06-03,3701.14,0,3
R400975,L200156,11,2026-07-03,3709.87,0,1
R400976,L200157,1,2026-04-10,,1,92
R400977,L200157,2,2026-05-10,,1,58
R400978,L200157,3,2026-06-10,840.07,0,1
R400979,L200158,1,2026-02-14,2891.96,0,1
R400980,L200158,2,2026-03-14,3348.25,0,0
R400981,L200158,3,2026-04-14,3352.87,0,6
R400982,L200158,4,2026-05-14,3340.44,0,2
R400983,L200158,5,2026-06-14,3043.05,0,3
R400984,L200159,1,2026-03-21,634.32,0,0
R400985,L200159,2,2026-04-21,640.54,0,2
R400986,L200159,3,2026-05-21,640.72,0,0
R400987,L200159,4,2026-06-21,662.18,0,0
R400988,L200160,1,2026-05-14,4326.01,0,0
R400989,L200160,2,2026-06-14,4139.33,0,0
R400990,L200161,1,2026-05-27,2002.78,0,6
R400991,L200161,2,2026-06-27,,1,41
R400992,L200162,1,2025-10-18,26767.45,0,4
R400993,L200162,2,2025-11-18,26539.61,0,0
R400994,L200162,3,2025-12-18,23760.33,0,4
R400995,L200162,4,2026-01-18,27105.27,0,1
R400996,L200162,5,2026-02-18,,1,43
R400997,L200162,6,2026-03-18,23954.04,0,2
R400998,L200162,7,2026-04-18,26945.33,0,3
R400999,L200162,8,2026-05-18,27497.4,0,0
R401000,L200162,9,2026-06-18,24403.6,0,1
R401001,L200163,1,2025-11-04,30628.42,0,5
R401002,L200163,2,2025-12-04,30172.28,0,2
R401003,L200163,3,2026-01-04,29507.62,0,4
R401004,L200163,4,2026-02-04,29578.03,0,3
R401005,L200163,5,2026-03-04,29920.06,0,0
R401006,L200163,6,2026-04-04,30952.01,0,1
R401007,L200163,7,2026-05-04,27967.13,0,6
R401008,L200163,8,2026-06-04,27594.85,0,2
R401009,L200164,1,2025-09-10,,1,71
R401010,L200164,2,2025-10-10,887.29,0,0
R401011,L200164,3,2025-11-10,809.32,0,2
R401012,L200164,4,2025-12-10,,1,78
R401013,L200164,5,2026-01-10,,1,30
R401014,L200164,6,2026-02-10,829.86,0,4
R401015,L200164,7,2026-03-10,824.52,0,0
R401016,L200164,8,2026-04-10,892.4,0,4
R401017,L200164,9,2026-05-10,,1,97
R401018,L200164,10,2026-06-10,886.69,0,4
R401019,L200165,1,2026-03-13,7958.71,0,6
R401020,L200165,2,2026-04-13,,1,64
R401021,L200165,3,2026-05-13,7718.84,0,5
R401022,L200165,4,2026-06-13,7354.76,0,2
R401023,L200166,1,2025-12-12,7828.58,0,5
R401024,L200166,2,2026-01-12,7454.63,0,5
R401025,L200166,3,2026-02-12,7329.23,0,2
R401026,L200166,4,2026-03-12,7276.56,0,5
R401027,L200166,5,2026-04-12,6840.68,0,1
R401028,L200166,6,2026-05-12,7394.42,0,3
R401029,L200166,7,2026-06-12,7903.41,0,0
R401030,L200167,1,2025-11-05,10611.96,0,4
R401031,L200167,2,2025-12-05,10492.88,0,4
R401032,L200167,3,2026-01-05,11001.79,0,2
R401033,L200167,4,2026-02-05,10013.09,0,5
R401034,L200167,5,2026-03-05,10726.32,0,0
R401035,L200167,6,2026-04-05,10277.25,0,2
R401036,L200167,7,2026-05-05,11184.82,0,2
R401037,L200167,8,2026-06-05,10717.26,0,0
R401038,L200168,1,2026-02-20,3924.16,0,0
R401039,L200168,2,2026-03-20,3683.4,0,0
R401040,L200168,3,2026-04-20,3808.98,0,6
R401041,L200168,4,2026-05-20,4035.74,0,3
R401042,L200168,5,2026-06-20,4227.85,0,6
R401043,L200169,1,2026-01-02,3161.21,0,3
R401044,L200169,2,2026-02-02,3226.37,0,4
R401045,L200169,3,2026-03-02,2927.3,0,3
R401046,L200169,4,2026-04-02,2910.71,0,4
R401047,L200169,5,2026-05-02,,1,83
R401048,L200169,6,2026-06-02,3115.69,0,2
R401049,L200169,7,2026-07-02,3122.86,0,6
R401050,L200170,1,2026-07-13,18098.12,0,6
R401051,L200171,1,2026-04-27,5375.65,0,1
R401052,L200171,2,2026-05-27,5205.26,0,0
R401053,L200171,3,2026-06-27,4882.27,0,4
R401054,L200172,1,2025-11-23,2832.86,0,5
R401055,L200172,2,2025-12-23,2914.66,0,3
R401056,L200172,3,2026-01-23,2954.65,0,0
R401057,L200172,4,2026-02-23,2778.6,0,3
R401058,L200172,5,2026-03-23,2619.89,0,2
R401059,L200172,6,2026-04-23,2556.22,0,6
R401060,L200172,7,2026-05-23,2560.27,0,2
R401061,L200172,8,2026-06-23,2824.95,0,1
R401062,L200173,1,2026-05-08,23718.41,0,5
R401063,L200173,2,2026-06-08,22728.49,0,5
R401064,L200174,1,2026-01-16,14490.06,0,5
R401065,L200174,2,2026-02-16,14589.43,0,2
R401066,L200174,3,2026-03-16,14187.93,0,0
R401067,L200174,4,2026-04-16,14629.02,0,0
R401068,L200174,5,2026-05-16,13549.95,0,0
R401069,L200174,6,2026-06-16,14414.3,0,1
R401070,L200175,1,2026-04-26,7048.32,0,4
R401071,L200175,2,2026-05-26,6927.04,0,3
R401072,L200175,3,2026-06-26,6853.54,0,2
R401073,L200176,1,2025-09-18,,1,30
R401074,L200176,2,2025-10-18,1601.37,0,5
R401075,L200176,3,2025-11-18,1601.12,0,3
R401076,L200176,4,2025-12-18,1519.4,0,0
R401077,L200176,5,2026-01-18,1704.03,0,1
R401078,L200176,6,2026-02-18,1503.35,0,2
R401079,L200176,7,2026-03-18,1607.02,0,6
R401080,L200176,8,2026-04-18,1546.9,0,3
R401081,L200176,9,2026-05-18,1558.11,0,2
R401082,L200176,10,2026-06-18,1615.67,0,6
R401083,L200177,1,2026-06-16,297516.53,0,6
R401084,L200178,1,2026-06-28,1374.76,0,3
R401085,L200179,1,2026-03-24,,1,99
R401086,L200179,2,2026-04-24,3244.04,0,5
R401087,L200179,3,2026-05-24,,1,37
