transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,payment_channel,merchant_category,transaction_status
T300374,C100113,2025-08-26,Debit,5315.55,Net Banking,Education,Successful
T300375,C100084,2025-07-21,Debit,744.88,NEFT,Shopping,Successful
T300376,C100216,2026-03-05,Debit,299.49,IMPS,Restaurants,Successful
T300377,C100677,2026-02-26,Debit,2314.1,Card,Education,Successful
T300378,C100222,2026-03-01,Debit,744.68,IMPS,Groceries,Successful
T300379,C100788,2026-05-12,Debit,3411.79,IMPS,Travel,Reversed
T300380,C100424,2025-09-06,Debit,438.14,NEFT,Restaurants,Successful
T300381,C100316,2025-09-10,Debit,24693.56,Card,Healthcare,Successful
T300382,C100305,2026-01-15,Debit,887.22,NEFT,Travel,Successful
T300383,C100327,2025-11-24,Debit,2049.07,IMPS,Utilities,Reversed
T300384,C100013,2025-07-16,Credit,4005.11,IMPS,Healthcare,Successful
T300385,C100307,2025-08-25,Debit,634.12,IMPS,Groceries,Successful
T300386,C100716,2026-04-15,Debit,1856.34,IMPS,Education,Failed
T300387,C100568,2025-09-19,Credit,4825.89,UPI,Groceries,Failed
T300388,C100036,2026-05-23,Credit,1521.31,IMPS,Groceries,Successful
T300389,C100684,2026-04-12,Debit,1601.26,UPI,Travel,Successful
T300390,C100701,2025-07-16,Debit,2793.17,UPI,Utilities,Successful
T300391,C100224,2026-02-04,Debit,978.67,NEFT,Utilities,Successful
T300392,C100343,2025-12-06,Debit,118.06,IMPS,Education,Successful
T300393,C100058,2025-09-27,Debit,10370.87,Card,Travel,Successful
T300394,C100564,2026-06-24,Debit,5616.54,Card,Utilities,Successful
T300395,C100141,2026-01-09,Debit,7822.53,Card,Healthcare,Failed
T300396,C100386,2025-11-06,Debit,1110.56,UPI,Healthcare,Successful
T300397,C100719,2025-12-12,Debit,1574.94,UPI,Travel,Successful
T300398,C100224,2026-03-05,Debit,1744.38,NEFT,Education,Failed
T300399,C100119,2026-04-12,Credit,6110.35,Net Banking,Groceries,Successful
T300400,C100692,2025-11-21,Debit,2514.95,Card,Restaurants,Successful
T300401,C100603,2025-11-07,Debit,532.71,Card,Education,Successful
T300402,C100236,2026-03-09,Debit,2819.37,Card,Healthcare,Successful
T300403,C100388,2026-01-13,Debit,197.99,NEFT,Travel,Successful
T300404,C100562,2025-09-17,Debit,1359.71,NEFT,Groceries,Successful
T300405,C100228,2025-11-28,Credit,1157.25,NEFT,Healthcare,Successful
T300406,C100345,2026-01-21,Debit,17352.27,UPI,Shopping,Successful
T300407,C100021,2025-11-15,Debit,5416.79,NEFT,Shopping,Successful
T300408,C100765,2025-07-23,Debit,11250.5,Card,Restaurants,Successful
T300409,C100793,2025-09-27,Credit,2693.82,IMPS,Healthcare,Successful
T300410,C100172,2026-04-23,Debit,475.15,IMPS,Travel,Successful
T300411,C100537,2025-10-03,Debit,4058.65,Net Banking,Utilities,Successful
T300412,C100732,2026-03-28,Debit,1538.71,Net Banking,Education,Successful
T300413,C100064,2026-03-17,Debit,3148.32,UPI,Restaurants,Successful
T300414,C100502,2025-12-07,Debit,460.91,UPI,Restaurants,Successful
T300415,C100109,2025-11-04,Debit,10723.99,NEFT,Utilities,Successful
T300416,C100147,2026-05-30,Debit,2225.87,Net Banking,Education,Successful
T300417,C100545,2026-06-26,Debit,3852.4,Net Banking,Groceries,Successful
T300418,C100577,2026-01-13,Debit,10985.54,NEFT,Education,Successful
T300419,C100249,2025-07-26,Debit,3322.76,Net Banking,Restaurants,Successful
T300420,C100169,2025-09-12,Credit,1933.73,IMPS,Utilities,Successful
T300421,C100515,2026-02-15,Debit,12934.83,Net Banking,Groceries,Successful
T300422,C100770,2025-12-16,Credit,4329.18,Net Banking,Education,Successful
T300423,C100072,2025-11-27,Debit,1541.91,Card,Healthcare,Successful
T300424,C100582,2026-05-15,Debit,1820.97,UPI,Education,Successful
T300425,C100674,2025-09-08,Debit,805.03,UPI,Healthcare,Failed
T300426,C100743,2026-04-23,Debit,574.65,IMPS,Shopping,Successful
T300427,C100723,2026-03-12,Credit,2201.59,Card,Groceries,Successful
T300428,C100025,2025-12-30,Debit,2037.89,Card,Healthcare,Successful
T300429,C100330,2025-07-20,Debit,1244.26,Card,Restaurants,Successful
T300430,C100553,2026-06-10,Debit,802.78,UPI,Travel,Successful
T300431,C100356,2026-06-14,Credit,,UPI,Shopping,Successful
T300432,C100347,2026-05-20,Debit,13647.53,IMPS,Shopping,Successful
T300433,C100068,2025-07-21,Credit,3265.64,Card,Restaurants,Successful
T300434,C100175,2025-10-21,Debit,717.42,Card,Groceries,Successful
T300435,C100744,2025-11-29,Debit,668.6,Net Banking,Shopping,Successful
T300436,C100295,2026-06-17,Credit,843.92,UPI,Utilities,Successful
T300437,C100480,2025-11-03,Debit,10469.85,NEFT,Groceries,Successful
T300438,C100466,2025-10-24,Debit,1929.0,IMPS,Travel,Successful
T300439,C100722,2026-01-08,Debit,2184.34,UPI,Healthcare,Successful
T300440,C100485,2026-05-11,Debit,1173.92,UPI,Restaurants,Successful
T300441,C100583,2026-05-23,Debit,519.1,IMPS,Restaurants,Failed
T300442,C100651,2026-03-20,Debit,3928.61,UPI,Education,Successful
T300443,C100019,2026-01-09,Debit,464.31,UPI,Groceries,Successful
T300444,C100051,2026-06-10,Debit,1490.84,IMPS,Groceries,Successful
T300445,C100045,2025-08-29,Credit,715.31,Net Banking,Utilities,Failed
T300446,C100070,2025-11-24,Debit,913.62,IMPS,Education,Failed
T300447,C100133,2026-04-29,Debit,719.27,NEFT,Groceries,Successful
T300448,C100247,2025-09-24,Credit,544.19,UPI,Utilities,Successful
T300449,C100003,2025-10-07,Debit,2143.9,IMPS,Groceries,Successful
T300450,C100409,2025-08-25,Credit,4973.66,IMPS,Healthcare,Successful
T300451,C100565,2025-12-13,Debit,595.66,UPI,Shopping,Successful
T300452,C100763,2025-12-28,Credit,2236.24,IMPS,Healthcare,Successful
T300453,C100489,2025-10-02,Debit,1888.12,Net Banking,Healthcare,Successful
T300454,C100609,2026-05-18,Debit,7264.16,NEFT,Restaurants,Successful
T300455,C100646,2026-04-30,Debit,5332.11,IMPS,Travel,Failed
T300456,C100631,2025-12-15,Debit,3511.23,UPI,Healthcare,Successful
T300457,C100350,2026-03-08,Credit,1391.61,UPI,Restaurants,Successful
T300458,C100633,2025-10-20,Debit,532.44,Net Banking,Restaurants,Successful
T300459,C100053,2026-01-21,Debit,8637.3,NEFT,Education,Successful
T300460,C100009,2026-06-25,Debit,901.67,Net Banking,Shopping,Successful
T300461,C100410,2025-07-08,Debit,5212.56,IMPS,Travel,Successful
T300462,C100694,2025-08-18,Debit,18718.86,IMPS,Shopping,Successful
T300463,C100181,2025-09-25,Debit,1195.58,UPI,Healthcare,Successful
T300464,C100494,2026-01-18,Debit,1228.27,Card,Shopping,Successful
T300465,C100523,2026-04-09,Debit,2597.24,IMPS,Utilities,Successful
T300466,C100484,2026-02-01,Credit,625.59,UPI,Restaurants,Successful
T300467,C100532,2025-11-15,Credit,8558.46,UPI,Education,Successful
T300468,C100610,2026-04-30,Debit,3631.94,UPI,Education,Successful
T300469,C100129,2026-06-23,Debit,701.09,IMPS,Utilities,Successful
T300470,C100781,2025-11-29,Debit,5669.95,IMPS,Utilities,Successful
T300471,C100232,2025-10-22,Debit,3404.34,UPI,Shopping,Successful
T300472,C100120,2026-03-07,Debit,6909.57,IMPS,Restaurants,Successful
T300473,C100503,2026-02-15,Debit,2650.84,IMPS,Restaurants,Successful
T300474,C100583,2025-12-28,Credit,2160.8,UPI,Shopping,Failed
T300475,C100585,2026-01-29,Debit,5651.2,Card,Utilities,Successful
T300476,C100200,2026-01-15,Debit,4047.28,UPI,Groceries,Successful
T300477,C100793,2026-05-07,Credit,5506.47,Card,Utilities,Successful
T300478,C100242,2025-11-06,Credit,2641.52,IMPS,Restaurants,Successful
T300479,C100525,2026-01-10,Debit,5472.13,Card,Shopping,Successful
T300480,C100672,2026-04-07,Debit,1422.68,NEFT,Education,Successful
T300481,C100443,2025-07-06,Credit,7409.71,IMPS,Healthcare,Successful
T300482,C100533,2026-03-14,Credit,2703.83,Net Banking,Shopping,Successful
T300483,C100658,2026-05-07,Debit,7957.41,IMPS,Travel,Successful
T300484,C100119,2025-11-09,Credit,774.4,NEFT,Shopping,Successful
T300485,C100468,2026-05-28,Debit,6391.26,UPI,Groceries,Successful
T300486,C100114,2026-02-01,Debit,1162.02,Card,Travel,Successful
T300487,C100349,2026-05-06,Debit,6223.36,Card,Travel,Successful
T300488,C100263,2025-09-29,Debit,1877.74,IMPS,Groceries,Successful
T300489,C100600,2025-08-28,Debit,5080.43,Net Banking,Shopping,Successful
T300490,C100423,2025-09-28,Debit,8324.39,Net Banking,Education,Reversed
T300491,C100653,2025-11-11,Credit,13359.26,Card,Restaurants,Successful
T300492,C100474,2026-01-21,Debit,1542.53,NEFT,Shopping,Successful
T300493,C100480,2026-04-16,Credit,2347.07,Card,Travel,Successful
T300494,C100493,2025-08-06,Debit,1085.36,NEFT,Restaurants,Successful
T300495,C100084,2026-02-15,Debit,12484.94,NEFT,Restaurants,Successful
T300496,C100059,2025-07-05,Credit,2594.13,UPI,Healthcare,Successful
T300497,C100656,2025-08-31,Credit,8956.16,NEFT,Restaurants,Successful
T300498,C100257,2026-01-23,Debit,2549.6,UPI,Healthcare,Successful
T300499,C100242,2026-01-25,Debit,1555.1,UPI,Travel,Successful
T300500,C100399,2026-05-15,Credit,1910.75,Card,Utilities,Successful
T300501,C100441,2025-07-16,Credit,10700.72,Card,Groceries,Successful
T300502,C100464,2026-02-04,Debit,2777.13,UPI,Shopping,Successful
T300503,C100013,2025-07-21,Credit,982.5,NEFT,Education,Successful
T300504,C100139,2025-09-22,Debit,12019.24,Card,Shopping,Successful
T300505,C100234,2026-05-06,Debit,271.23,Net Banking,Utilities,Successful
T300506,C100009,2026-02-24,Debit,992.47,NEFT,Shopping,Successful
T300507,C100405,2025-08-07,Debit,1834.06,UPI,Shopping,Successful
T300508,C100714,2026-05-10,Credit,4297.44,Card,Education,Successful
T300509,C100767,2025-08-24,Debit,4096.25,UPI,Travel,Successful
T300510,C100521,2026-05-11,Debit,3617.93,IMPS,Education,Successful
T300511,C100015,2026-02-19,Debit,675.13,Net Banking,Groceries,Failed
T300512,C100278,2025-11-08,Debit,1402.04,NEFT,Travel,Successful
T300513,C100089,2025-10-01,Debit,3417.08,UPI,Travel,Reversed
T300514,C100046,2026-01-14,Debit,19712.85,Net Banking,Shopping,Successful
T300515,C100237,2026-03-17,Debit,34727.47,IMPS,Healthcare,Successful
T300516,C100047,2026-03-21,Debit,2541.21,NEFT,Groceries,Successful
T300517,C100354,2025-08-25,Debit,701.94,UPI,Healthcare,Successful
T300518,C100254,2026-03-24,Credit,2096.88,Card,Utilities,Successful
T300519,C100747,2026-05-12,Debit,2773.47,NEFT,Utilities,Successful
T300520,C100159,2026-02-14,Debit,2571.29,Net Banking,Restaurants,Successful
T300521,C100522,2025-11-11,Debit,1959.35,UPI,Healthcare,Reversed
T300522,C100581,2026-01-13,Credit,4118.98,Net Banking,Healthcare,Successful
T300523,C100548,2026-06-06,Debit,1366.5,IMPS,Shopping,Successful
T300524,C100335,2026-03-03,Debit,5603.47,Card,Restaurants,Reversed
T300525,C100026,2025-11-14,Debit,596.45,NEFT,Restaurants,Successful
T300526,C100411,2025-08-12,Debit,2090.0,NEFT,Education,Successful
T300527,C100599,2025-09-02,Debit,1519.61,IMPS,Groceries,Successful
T300528,C100011,2026-04-02,Debit,1111.36,IMPS,Shopping,Successful
T300529,C100770,2025-09-07,Credit,435.17,NEFT,Travel,Successful
T300530,C100045,2025-09-15,Credit,1355.92,NEFT,Groceries,Successful
T300531,C100429,2025-10-22,Credit,1823.19,IMPS,Groceries,Failed
T300532,C100190,2026-04-13,Credit,1611.49,IMPS,Restaurants,Successful
T300533,C100432,2026-06-01,Debit,5576.98,Card,Education,Successful
T300534,C100010,2025-09-11,Debit,756.83,Net Banking,Restaurants,Successful
T300535,C100526,2026-04-25,Credit,3324.43,Card,Education,Successful
T300536,C100032,2026-05-24,Debit,3837.53,Net Banking,Shopping,Successful
T300537,C100294,2026-04-09,Credit,3194.0,IMPS,Travel,Successful
T300538,C100324,2025-10-12,Debit,1276.02,Card,Restaurants,Successful
T300539,C100288,2026-03-17,Debit,368.03,Card,Groceries,Successful
T300540,C100798,2025-10-05,Debit,636.07,Net Banking,Education,Successful
T300541,C100147,2026-06-24,Debit,739.26,IMPS,Shopping,Successful
T300542,C100536,2025-07-29,Debit,1273.38,Card,Healthcare,Successful
T300543,C100677,2025-07-28,Debit,8230.76,Card,Restaurants,Successful
T300544,C100075,2025-12-10,Debit,9818.29,Card,Shopping,Successful
T300545,C100743,2025-09-01,Debit,2903.18,UPI,Travel,Successful
T300546,C100144,2026-02-17,Credit,,UPI,Groceries,Successful
T300547,C100163,2025-10-27,Debit,8971.64,UPI,Utilities,Successful
T300548,C100644,2026-06-14,Debit,1474.85,UPI,Travel,Successful
T300549,C100662,2026-02-12,Debit,7565.71,NEFT,Travel,Successful
T300550,C100311,2026-03-07,Credit,854.64,Card,Healthcare,Successful
T300551,C100462,2026-02-02,Debit,1032.37,NEFT,Restaurants,Successful
T300552,C100500,2026-05-13,Debit,5600.42,IMPS,Restaurants,Successful
T300553,C100100,2025-08-10,Debit,970.26,IMPS,Healthcare,Successful
T300554,C100462,2025-11-25,Credit,1584.18,Card,Education,Successful
T300555,C100550,2026-03-22,Debit,8278.46,Card,Groceries,Successful
T300556,C100677,2026-05-01,Credit,2791.84,Card,Restaurants,Successful
T300557,C100232,2025-09-19,Debit,2589.79,Card,Shopping,Successful
T300558,C100525,2025-11-20,Debit,2650.75,UPI,Utilities,Successful
T300559,C100480,2026-06-24,Debit,1612.12,Card,Utilities,Successful
T300560,C100739,2026-03-21,Credit,1472.08,Card,Utilities,Successful
T300561,C100029,2026-04-07,Debit,5049.22,Card,Education,Successful
T300562,C100661,2026-05-21,Credit,5248.5,IMPS,Travel,Successful
T300563,C100606,2026-01-13,Credit,3238.15,IMPS,Restaurants,Successful
T300564,C100689,2026-01-03,Debit,2793.69,Net Banking,Shopping,Successful
T300565,C100613,2026-01-10,Debit,1299.44,Card,Groceries,Successful
T300566,C100665,2026-03-11,Debit,932.99,Net Banking,Utilities,Reversed
T300567,C100062,2025-08-12,Debit,3687.65,IMPS,Education,Successful
T300568,C100467,2025-11-21,Credit,1983.31,Card,Restaurants,Successful
T300569,C100209,2026-04-03,Credit,684.09,Net Banking,Education,Failed
T300570,C100230,2026-05-30,Debit,609.25,IMPS,Healthcare,Successful
T300571,C100376,2026-03-02,Debit,361.06,Card,Travel,Successful
T300572,C100016,2026-03-17,Debit,6762.95,Card,Utilities,Successful
T300573,C100193,2026-05-17,Credit,11758.51,Net Banking,Healthcare,Successful
T300574,C100226,2026-02-02,Debit,8472.86,IMPS,Healthcare,Successful
T300575,C100129,2025-07-04,Credit,1294.34,Card,Shopping,Successful
T300576,C100696,2025-11-11,Debit,394.8,UPI,Shopping,Failed
T300577,C100223,2026-06-15,Credit,1571.79,IMPS,Travel,Successful
T300578,C100696,2025-10-31,Debit,10590.07,UPI,Education,Successful
T300579,C100510,2026-04-24,Debit,1751.48,IMPS,Healthcare,Successful
T300580,C100644,2026-03-24,Credit,1754.33,Net Banking,Restaurants,Failed
T300581,C100440,2026-02-08,Debit,1856.91,IMPS,Restaurants,Successful
T300582,C100559,2026-02-11,Debit,30404.66,Net Banking,Restaurants,Successful
T300583,C100393,2025-08-01,Credit,4845.13,UPI,Education,Failed
T300584,C100778,2026-02-15,Credit,2714.07,Card,Restaurants,Successful
T300585,C100784,2025-07-14,Debit,3508.89,IMPS,Utilities,Successful
T300586,C100191,2026-02-25,Debit,849.84,Card,Healthcare,Successful
T300587,C100318,2026-04-14,Credit,13487.33,IMPS,Education,Successful
T300588,C100289,2026-04-19,Credit,600.46,UPI,Travel,Successful
T300589,C100716,2025-12-22,Debit,4182.15,NEFT,Utilities,Successful
T300590,C100780,2026-02-08,Debit,1218.71,UPI,Utilities,Successful
T300591,C100527,2026-03-30,Debit,2906.66,Card,Groceries,Successful
T300592,C100160,2026-03-21,Debit,4898.72,Card,Education,Successful
T300593,C100432,2026-04-08,Debit,820.67,UPI,Restaurants,Successful
T300594,C100579,2026-06-08,Credit,5153.38,Card,Healthcare,Successful
T300595,C100351,2025-08-11,Credit,403.02,Net Banking,Groceries,Successful
T300596,C100502,2026-02-19,Debit,11508.63,IMPS,Utilities,Successful
T300597,C100187,2026-01-20,Debit,14899.11,Net Banking,Travel,Successful
T300598,C100469,2026-02-20,Debit,1078.64,IMPS,Shopping,Successful
T300599,C100011,2025-08-07,Credit,1442.71,NEFT,Restaurants,Failed
T300600,C100557,2026-06-24,Credit,6199.95,UPI,Education,Successful
T300601,C100788,2025-10-30,Debit,4362.12,Net Banking,Shopping,Successful
T300602,C100790,2026-06-22,Debit,328.93,IMPS,Travel,Successful
T300603,C100005,2026-06-05,Debit,379.39,NEFT,Groceries,Successful
T300604,C100211,2025-10-27,Debit,2471.88,Card,Healthcare,Successful
T300605,C100543,2026-01-24,Debit,3882.17,UPI,Healthcare,Successful
T300606,C100061,2026-02-02,Credit,2553.12,Card,Shopping,Successful
T300607,C100356,2026-02-28,Credit,2537.84,UPI,Groceries,Successful
T300608,C100665,2025-07-03,Debit,3683.39,IMPS,Restaurants,Successful
T300609,C100261,2025-12-09,Debit,455.97,Net Banking,Restaurants,Failed
T300610,C100409,2025-08-06,Credit,2312.54,Net Banking,Utilities,Successful
T300611,C100334,2025-07-20,Debit,2412.61,NEFT,Education,Successful
T300612,C100463,2025-09-27,Credit,1374.26,IMPS,Travel,Successful
T300613,C100301,2025-09-15,Debit,3961.45,Net Banking,Utilities,Successful
T300614,C100629,2026-01-06,Debit,2473.44,UPI,Travel,Failed
T300615,C100239,2025-09-10,Debit,5493.55,NEFT,Restaurants,Successful
T300616,C100001,2025-11-01,Credit,966.43,UPI,Travel,Successful
T300617,C100435,2025-07-08,Debit,519.03,IMPS,Restaurants,Failed
T300618,C100054,2026-04-14,Debit,10779.34,Net Banking,Travel,Successful
T300619,C100508,2026-06-05,Credit,18135.34,Card,Education,Successful
T300620,C100300,2025-08-16,Credit,,Card,Restaurants,Successful
T300621,C100365,2026-04-14,Debit,6602.15,UPI,Healthcare,Successful
T300622,C100789,2026-02-08,Debit,917.86,Net Banking,Shopping,Successful
T300623,C100792,2026-02-15,Debit,931.34,NEFT,Travel,Successful
T300624,C100279,2025-10-23,Credit,1124.49,Net Banking,Education,Successful
T300625,C100399,2026-02-08,Debit,2428.27,UPI,Education,Failed
T300626,C100728,2026-06-05,Debit,2766.04,NEFT,Education,Successful
T300627,C100537,2025-07-10,Debit,974.35,UPI,Healthcare,Successful
T300628,C100755,2025-12-08,Debit,2670.15,UPI,Shopping,Successful
T300629,C100149,2026-01-14,Debit,2150.71,Card,Education,Successful
T300630,C100542,2025-09-23,Debit,13156.07,UPI,Education,Successful
T300631,C100432,2026-06-04,Debit,4327.34,IMPS,Education,Successful
T300632,C100180,2025-12-09,Debit,1704.05,Net Banking,Education,Successful
T300633,C100434,2025-11-10,Debit,19909.3,Card,Travel,Failed
T300634,C100712,2025-11-14,Credit,4238.35,NEFT,Healthcare,Successful
T300635,C100238,2026-06-20,Credit,2422.26,Net Banking,Travel,Successful
T300636,C100407,2026-04-03,Debit,5109.57,Card,Restaurants,Successful
T300637,C100443,2026-06-16,Debit,1700.31,IMPS,Healthcare,Successful
T300638,C100395,2026-01-26,Debit,4028.46,NEFT,Utilities,Successful
T300639,C100737,2025-07-11,Credit,152.56,IMPS,Utilities,Successful
T300640,C100147,2025-11-17,Debit,3027.14,Net Banking,Groceries,Successful
T300641,C100118,2026-02-13,Debit,1959.5,IMPS,Healthcare,Successful
T300642,C100174,2025-09-19,Debit,1033.07,UPI,Restaurants,Successful
T300643,C100722,2026-06-18,Debit,6664.04,IMPS,Shopping,Successful
T300644,C100444,2025-12-14,Credit,6237.61,UPI,Healthcare,Successful
T300645,C100114,2025-08-10,Debit,4290.14,Net Banking,Education,Reversed
T300646,C100715,2025-08-10,Credit,5540.02,Net Banking,Restaurants,Successful
T300647,C100422,2025-08-06,Debit,4507.46,NEFT,Groceries,Successful
T300648,C100631,2026-02-24,Debit,6311.45,UPI,Education,Successful
T300649,C100773,2025-10-30,Credit,646.55,Card,Utilities,Successful
T300650,C100249,2026-03-12,Debit,1061.71,Card,Healthcare,Successful
T300651,C100565,2025-12-19,Debit,1693.17,Card,Groceries,Successful
T300652,C100420,2025-11-19,Credit,809.65,Net Banking,Groceries,Successful
T300653,C100487,2025-09-27,Debit,9147.58,Net Banking,Utilities,Successful
T300654,C100587,2025-07-08,Credit,1083.54,Card,Groceries,Successful
T300655,C100743,2025-09-27,Debit,1638.45,NEFT,Healthcare,Successful
T300656,C100700,2025-11-07,Debit,622.39,NEFT,Utilities,Successful
T300657,C100053,2025-11-15,Credit,1144.58,NEFT,Restaurants,Failed
T300658,C100135,2026-02-06,Debit,8441.68,NEFT,Education,Successful
T300659,C100236,2026-06-06,Debit,5835.09,UPI,Travel,Successful
T300660,C100217,2025-07-12,Credit,1772.54,NEFT,Groceries,Successful
T300661,C100157,2026-05-20,Credit,1577.98,NEFT,Healthcare,Successful
T300662,C100017,2025-11-21,Debit,6746.35,IMPS,Utilities,Reversed
